Term	TermClass	HMDB.ID	N_met	hit_n	hit_HMDB_ID	ES	pvalue_nominal	NES	FDR_pri	FDR
Glycine, Serine and Threonine Metabolism	Pathway	HUBMet000001;HUBMet000003;HUBMet000004;HUBMet000014;HUBMet000016;HUBMet000039;HUBMet000052;HUBMet000091;HUBMet000122;HUBMet000125;HUBMet000143;HUBMet000151;HUBMet000236;HUBMet000378;HUBMet000478;HUBMet000871;HUBMet001025;HUBMet001127;HUBMet001283;HUBMet001333;HUBMet001336;HUBMet001340;HUBMet001631;HUBMet001662;HUBMet001689;HUBMet001693;HUBMet001695;HUBMet001701;HUBMet001706;HUBMet001707;HUBMet001818;HUBMet002277;HUBMet002278;HUBMet002289;HUBMet002622;HUBMet002625;HUBMet002633;HUBMet002661;HUBMet002715;HUBMet002837;HUBMet002869;HUBMet002895;HUBMet002945;HUBMet002947;HUBMet002993;HUBMet003055;HUBMet003632	47	11	HUBMet000378;HUBMet000091;HUBMet001707;HUBMet001340;HUBMet001689;HUBMet001333;HUBMet001662;HUBMet001127;HUBMet001701;HUBMet001336;HUBMet000016	0.24269889224571944	0.9118198874296435	0.6346972616069555	0.9790562972381154	0.9790562972381154
Betaine Metabolism	Pathway	HUBMet000014;HUBMet000015;HUBMet000039;HUBMet000052;HUBMet000377;HUBMet000871;HUBMet001333;HUBMet001662;HUBMet001701;HUBMet001818;HUBMet002277;HUBMet002289;HUBMet002625;HUBMet002633	14	4	HUBMet000015;HUBMet001701;HUBMet001662;HUBMet001333	0.4695015435053824	0.6454352441613588	0.8688749182346763	0.981404958677686	0.981404958677686
Transfer of Acetyl Groups into Mitochondria	Pathway	HUBMet000039;HUBMet001025;HUBMet001365;HUBMet001435;HUBMet001445;HUBMet001765;HUBMet001818;HUBMet001848;HUBMet002278;HUBMet002633;HUBMet002937;HUBMet002945;HUBMet002947;HUBMet003055	14	1	HUBMet001765	0.6699900299102708	0.6305220883534136	0.9049354807307503	0.9834540459540461	0.9834540459540461
Arachidonic Acid Metabolism	Pathway	HUBMet000556;HUBMet000592;HUBMet000646;HUBMet000691;HUBMet001099;HUBMet001177;HUBMet001231;HUBMet001350;HUBMet001629;HUBMet001630;HUBMet001695;HUBMet002244;HUBMet002613;HUBMet002614;HUBMet002615;HUBMet002616;HUBMet002626;HUBMet002937	18	3	HUBMet000592;HUBMet002614;HUBMet001629	-0.2982499443392889	0.9792452830188679	-0.516299390939863	0.9856081501912981	0.9856081501912981
Propanoate Metabolism	Pathway	HUBMet000039;HUBMet000122;HUBMet000222;HUBMet000378;HUBMet000871;HUBMet001025;HUBMet001238;HUBMet001273;HUBMet001336;HUBMet001365;HUBMet001695;HUBMet001710;HUBMet001776;HUBMet001818;HUBMet002243;HUBMet002277;HUBMet002633;HUBMet002936;HUBMet002945;HUBMet002947;HUBMet002993;HUBMet003055;HUBMet003167;HUBMet003352	24	4	HUBMet001336;HUBMet000378;HUBMet001710;HUBMet001776	0.26599999999999935	0.9851380042462845	0.49226830336879124	0.9871492144219417	0.9871492144219417
De Novo Triacylglycerol Biosynthesis	Pathway	HUBMet000039;HUBMet000134;HUBMet000397;HUBMet000413;HUBMet000415;HUBMet000516;HUBMet000530;HUBMet000598;HUBMet000754;HUBMet000757;HUBMet000916;HUBMet000961;HUBMet001060;HUBMet001061;HUBMet001102;HUBMet001134;HUBMet001452;HUBMet001453;HUBMet001454;HUBMet001469;HUBMet001470;HUBMet001471;HUBMet001472;HUBMet001473;HUBMet001474;HUBMet001475;HUBMet001476;HUBMet001477;HUBMet001478;HUBMet001479;HUBMet001480;HUBMet001481;HUBMet001482;HUBMet001483;HUBMet001484;HUBMet001486;HUBMet001487;HUBMet001488;HUBMet001726;HUBMet001789;HUBMet001818;HUBMet001857;HUBMet001858;HUBMet001859;HUBMet001860;HUBMet001861;HUBMet001862;HUBMet001869;HUBMet002443;HUBMet002444;HUBMet002445;HUBMet002446;HUBMet002447;HUBMet002448;HUBMet002449;HUBMet002451;HUBMet002452;HUBMet002453;HUBMet002454;HUBMet002455;HUBMet002456;HUBMet002457;HUBMet002458;HUBMet002459;HUBMet002460;HUBMet002461;HUBMet002462;HUBMet002463;HUBMet002464;HUBMet002465;HUBMet002466;HUBMet002467;HUBMet002468;HUBMet002469;HUBMet002470;HUBMet002471;HUBMet002472;HUBMet002473;HUBMet002474;HUBMet002475;HUBMet002476;HUBMet002477;HUBMet002478;HUBMet002479;HUBMet002480;HUBMet002481;HUBMet002482;HUBMet002483;HUBMet002484;HUBMet002485;HUBMet002486;HUBMet002487;HUBMet002488;HUBMet002489;HUBMet002490;HUBMet002491;HUBMet002492;HUBMet002493;HUBMet002494;HUBMet002495;HUBMet002496;HUBMet002497;HUBMet002498;HUBMet002499;HUBMet002500;HUBMet002511;HUBMet002512;HUBMet002513;HUBMet002514;HUBMet002515;HUBMet002516;HUBMet002517;HUBMet002518;HUBMet002519;HUBMet002520;HUBMet002521;HUBMet002522;HUBMet002523;HUBMet002524;HUBMet002525;HUBMet002526;HUBMet002527;HUBMet002528;HUBMet002529;HUBMet002530;HUBMet002531;HUBMet002533;HUBMet002534;HUBMet002535;HUBMet002536;HUBMet002537;HUBMet002538;HUBMet002539;HUBMet002540;HUBMet002541;HUBMet002542;HUBMet002543;HUBMet002544;HUBMet002545;HUBMet002546;HUBMet002547;HUBMet002548;HUBMet002549;HUBMet002550;HUBMet002551;HUBMet002552;HUBMet002553;HUBMet002554;HUBMet002658;HUBMet002763;HUBMet002768;HUBMet002802;HUBMet002804;HUBMet002805;HUBMet002806;HUBMet002807;HUBMet002808;HUBMet002809;HUBMet002810;HUBMet002811;HUBMet002812;HUBMet002813;HUBMet002814;HUBMet002815;HUBMet002945;HUBMet002958;HUBMet002983;HUBMet002984;HUBMet002985;HUBMet002986;HUBMet002987;HUBMet002988;HUBMet002989;HUBMet002990;HUBMet002991;HUBMet002992;HUBMet003055;HUBMet003137;HUBMet003138;HUBMet003266;HUBMet003267;HUBMet003271;HUBMet003280;HUBMet003281;HUBMet003282;HUBMet003283;HUBMet003284;HUBMet003285;HUBMet003286;HUBMet003287;HUBMet003288;HUBMet003289;HUBMet003290;HUBMet003291;HUBMet003292;HUBMet003293;HUBMet003294;HUBMet003295;HUBMet003296;HUBMet003414;HUBMet003448	201	38	HUBMet003284;HUBMet002461;HUBMet002521;HUBMet003292;HUBMet001474;HUBMet002526;HUBMet002548;HUBMet001472;HUBMet002457;HUBMet001473;HUBMet003286;HUBMet001478;HUBMet002543;HUBMet000415;HUBMet001486;HUBMet001477;HUBMet002470;HUBMet001484;HUBMet002491;HUBMet001483;HUBMet002547;HUBMet002492;HUBMet002514;HUBMet001476;HUBMet001060;HUBMet001454;HUBMet002539;HUBMet002544;HUBMet001869;HUBMet002520;HUBMet002513;HUBMet001453;HUBMet002485;HUBMet002494;HUBMet002538;HUBMet001475;HUBMet002554;HUBMet000397	0.16108713727132534	0.9821782178217822	0.5826784103198108	0.9884326417384268	0.9884326417384268
Sphingolipid Metabolism	Pathway	HUBMet000039;HUBMet000221;HUBMet000223;HUBMet000261;HUBMet000276;HUBMet000278;HUBMet000356;HUBMet000402;HUBMet000403;HUBMet000465;HUBMet000489;HUBMet000519;HUBMet000525;HUBMet000534;HUBMet000650;HUBMet000909;HUBMet001025;HUBMet001445;HUBMet001706;HUBMet001830;HUBMet001870;HUBMet002574;HUBMet002598;HUBMet002601;HUBMet002633;HUBMet002699;HUBMet002937;HUBMet002952;HUBMet002996;HUBMet003073;HUBMet003074;HUBMet003075;HUBMet003153;HUBMet003195;HUBMet003207;HUBMet003230;HUBMet003232;HUBMet003344;HUBMet003501	39	4	HUBMet000909;HUBMet000276;HUBMet001830;HUBMet002598	0.498982882311522	0.5796178343949044	0.9234340484419653	1.0005762953623918	1.0
Nicotinate and Nicotinamide Metabolism	Pathway	HUBMet000039;HUBMet000144;HUBMet000157;HUBMet000175;HUBMet000871;HUBMet001025;HUBMet001026;HUBMet001333;HUBMet001336;HUBMet001695;HUBMet001696;HUBMet001813;HUBMet001817;HUBMet001818;HUBMet001819;HUBMet001820;HUBMet001821;HUBMet001822;HUBMet002277;HUBMet002279;HUBMet002289;HUBMet002593;HUBMet002633;HUBMet002910;HUBMet002937;HUBMet002940;HUBMet002948;HUBMet003634;HUBMet003935	29	5	HUBMet002279;HUBMet001822;HUBMet002593;HUBMet001336;HUBMet001333	-0.4821604052423295	0.5050505050505051	-0.9754300862709445	1.0097193072442074	1.0
Purine Metabolism	Pathway	HUBMet000001;HUBMet000022;HUBMet000025;HUBMet000032;HUBMet000039;HUBMet000328;HUBMet000376;HUBMet000377;HUBMet000387;HUBMet000553;HUBMet000592;HUBMet000736;HUBMet000871;HUBMet000965;HUBMet001001;HUBMet001025;HUBMet001026;HUBMet001336;HUBMet001440;HUBMet001644;HUBMet001645;HUBMet001646;HUBMet001682;HUBMet001691;HUBMet001695;HUBMet001696;HUBMet001777;HUBMet001818;HUBMet002277;HUBMet002633;HUBMet002832;HUBMet002852;HUBMet002910;HUBMet002937;HUBMet003481;HUBMet003484;HUBMet003488;HUBMet003489;HUBMet003491;HUBMet003493;HUBMet003495;HUBMet003499;HUBMet003508;HUBMet003509;HUBMet003877	45	9	HUBMet000376;HUBMet000032;HUBMet000592;HUBMet000387;HUBMet001691;HUBMet000736;HUBMet000022;HUBMet001336;HUBMet001001	-0.21608040201005002	0.973305954825462	-0.5346909884042156	1.0129474267312268	1.0
Galactose Metabolism	Pathway	HUBMet000017;HUBMet000034;HUBMet000039;HUBMet000277;HUBMet000329;HUBMet000904;HUBMet001025;HUBMet001067;HUBMet001096;HUBMet001104;HUBMet001444;HUBMet001445;HUBMet001448;HUBMet001504;HUBMet001624;HUBMet001818;HUBMet002277;HUBMet002435;HUBMet002574;HUBMet002596;HUBMet002598;HUBMet002599;HUBMet002601;HUBMet002633;HUBMet002906;HUBMet002908;HUBMet002919;HUBMet003482	28	2	HUBMet002598;HUBMet000277	0.6117764471057852	0.6182572614107884	0.9298266328521354	1.0187003079565065	1.0
Starch and Sucrose Metabolism	Pathway	HUBMet000039;HUBMet000133;HUBMet000277;HUBMet000339;HUBMet000594;HUBMet001025;HUBMet001067;HUBMet001104;HUBMet001283;HUBMet001444;HUBMet001624;HUBMet001706;HUBMet001818;HUBMet001870;HUBMet002277;HUBMet002574;HUBMet002596;HUBMet002598;HUBMet002604;HUBMet002633;HUBMet002935;HUBMet003482	22	2	HUBMet002598;HUBMet000277	0.6117764471057852	0.6182572614107884	0.9298266328521354	1.0187003079565065	1.0
Food Component/Plant	Pathway	HUBMet000020;HUBMet000050;HUBMet000066;HUBMet000131;HUBMet000137;HUBMet000148;HUBMet000149;HUBMet000155;HUBMet000224;HUBMet000245;HUBMet000279;HUBMet000303;HUBMet000304;HUBMet000306;HUBMet000314;HUBMet000353;HUBMet000357;HUBMet000373;HUBMet000383;HUBMet000392;HUBMet000393;HUBMet000400;HUBMet000406;HUBMet000432;HUBMet000438;HUBMet000445;HUBMet000447;HUBMet000461;HUBMet000490;HUBMet000498;HUBMet000499;HUBMet000549;HUBMet000576;HUBMet000614;HUBMet000665;HUBMet000671;HUBMet000681;HUBMet000684;HUBMet000702;HUBMet000713;HUBMet000731;HUBMet000742;HUBMet000777;HUBMet000779;HUBMet000782;HUBMet000803;HUBMet000816;HUBMet000823;HUBMet000827;HUBMet000835;HUBMet000862;HUBMet000869;HUBMet000874;HUBMet000878;HUBMet000896;HUBMet000903;HUBMet000905;HUBMet000952;HUBMet001003;HUBMet001009;HUBMet001012;HUBMet001016;HUBMet001017;HUBMet001020;HUBMet001069;HUBMet001090;HUBMet001100;HUBMet001111;HUBMet001125;HUBMet001165;HUBMet001187;HUBMet001197;HUBMet001222;HUBMet001266;HUBMet001360;HUBMet001361;HUBMet001458;HUBMet001505;HUBMet001513;HUBMet001518;HUBMet001775;HUBMet001797;HUBMet001816;HUBMet002281;HUBMet002440;HUBMet002562;HUBMet002580;HUBMet002581;HUBMet002590;HUBMet002661;HUBMet002676;HUBMet002827;HUBMet002831;HUBMet002909;HUBMet002941;HUBMet002950;HUBMet003587;HUBMet003589;HUBMet003591;HUBMet003592;HUBMet003596;HUBMet003599;HUBMet003614;HUBMet003616;HUBMet003617;HUBMet003628;HUBMet003631;HUBMet003632;HUBMet003633;HUBMet003634;HUBMet003643;HUBMet003644;HUBMet003655;HUBMet003670;HUBMet003672;HUBMet003673;HUBMet003674;HUBMet003686;HUBMet003692;HUBMet003695;HUBMet003696;HUBMet003700;HUBMet003704;HUBMet003712;HUBMet003714;HUBMet003718;HUBMet003720;HUBMet003722;HUBMet003730;HUBMet003732;HUBMet003733;HUBMet003734;HUBMet003737;HUBMet003739;HUBMet003740;HUBMet003741;HUBMet003745;HUBMet003747;HUBMet003751;HUBMet003752;HUBMet003753;HUBMet003755;HUBMet003756;HUBMet003758;HUBMet003759;HUBMet003760;HUBMet003762;HUBMet003765;HUBMet003768;HUBMet003769;HUBMet003773;HUBMet003777;HUBMet003783;HUBMet003784;HUBMet003785;HUBMet003794;HUBMet003801;HUBMet003810;HUBMet003814;HUBMet003816;HUBMet003824;HUBMet003829;HUBMet003834;HUBMet003840;HUBMet003841;HUBMet003842;HUBMet003850;HUBMet003852;HUBMet003854;HUBMet003855;HUBMet003856;HUBMet003861;HUBMet003863;HUBMet003866;HUBMet003867;HUBMet003868;HUBMet003871;HUBMet003872;HUBMet003873;HUBMet003875;HUBMet003878;HUBMet003881;HUBMet003882;HUBMet003884;HUBMet003886;HUBMet003888;HUBMet003899;HUBMet003900;HUBMet003901;HUBMet003902;HUBMet003905;HUBMet003908;HUBMet003909;HUBMet003911;HUBMet003913;HUBMet003915;HUBMet003919;HUBMet003920;HUBMet003922;HUBMet003923;HUBMet003925;HUBMet003926;HUBMet003927;HUBMet003928;HUBMet003931;HUBMet003932;HUBMet003933;HUBMet003934;HUBMet003935;HUBMet003936;HUBMet003937;HUBMet003938;HUBMet003940;HUBMet003942;HUBMet003943;HUBMet003944;HUBMet003945;HUBMet003946;HUBMet003949;HUBMet003950	220	11	HUBMet000438;HUBMet003886;HUBMet000020;HUBMet003925;HUBMet003751;HUBMet000665;HUBMet000306;HUBMet003840;HUBMet000149;HUBMet000896;HUBMet000224	0.36347519593151184	0.5103189493433395	0.9505470312827562	1.0292749772221912	1.0
Ethanol Degradation	Pathway	HUBMet000592;HUBMet001336;HUBMet001818;HUBMet002277;HUBMet002633;HUBMet002937;HUBMet002945;HUBMet002947;HUBMet003055;HUBMet003781	10	2	HUBMet000592;HUBMet001336	-0.35885964487509564	0.971042471042471	-0.5423884145585591	1.0445769196547736	1.0
Tryptophan Metabolism	Pathway	HUBMet000002;HUBMet000003;HUBMet000006;HUBMet000049;HUBMet000060;HUBMet000089;HUBMet000101;HUBMet000122;HUBMet000159;HUBMet000241;HUBMet000268;HUBMet000395;HUBMet000515;HUBMet000523;HUBMet000532;HUBMet000578;HUBMet000592;HUBMet000689;HUBMet000841;HUBMet000843;HUBMet000871;HUBMet000893;HUBMet001023;HUBMet001090;HUBMet001091;HUBMet001095;HUBMet001133;HUBMet001264;HUBMet001269;HUBMet001276;HUBMet001306;HUBMet001307;HUBMet001333;HUBMet001335;HUBMet001495;HUBMet001679;HUBMet001681;HUBMet001695;HUBMet001708;HUBMet001818;HUBMet002277;HUBMet002279;HUBMet002289;HUBMet002633;HUBMet002660;HUBMet002663;HUBMet002834;HUBMet002855;HUBMet002862;HUBMet002870;HUBMet002881;HUBMet002882;HUBMet002937;HUBMet002945;HUBMet002947;HUBMet003055;HUBMet003352;HUBMet003747;HUBMet003772;HUBMet003875;HUBMet003899;HUBMet003909	62	12	HUBMet002279;HUBMet001679;HUBMet001708;HUBMet002881;HUBMet000532;HUBMet000159;HUBMet001095;HUBMet000592;HUBMet001269;HUBMet001335;HUBMet002834;HUBMet001333	-0.30625305260862573	0.6963906581740976	-0.8327463069470462	1.051080248161839	1.0
Nucleotide Sugars Metabolism	Pathway	HUBMet000320;HUBMet000408;HUBMet000772;HUBMet000848;HUBMet001025;HUBMet001624;HUBMet001818;HUBMet002277;HUBMet002596;HUBMet002598;HUBMet002599;HUBMet002601;HUBMet002633;HUBMet002919;HUBMet002920;HUBMet003482	16	1	HUBMet002598	0.7078763708873392	0.570281124497992	0.9561074275577862	1.0521092543819819	1.0
Pyrimidine Metabolism-Uracil Containing	Pathway	HUBMet000023;HUBMet000139;HUBMet000222;HUBMet000365;HUBMet000407;HUBMet000420;HUBMet000692;HUBMet000812;HUBMet000837;HUBMet001302	10	1	HUBMet000407	0.7437686939182462	0.4799196787148594	1.0045861140255044	1.0640984889236638	1.0
Mitochondrial Electron Transport Chain	Pathway	HUBMet000039;HUBMet000134;HUBMet000328;HUBMet000592;HUBMet000871;HUBMet001025;HUBMet001171;HUBMet001818;HUBMet002633;HUBMet002658;HUBMet002660;HUBMet002935;HUBMet002944	13	2	HUBMet000592;HUBMet001171	-0.37625984872651225	0.9536679536679536	-0.568687468003954	1.0685942730209768	1.0
Spermidine and Spermine Biosynthesis	Pathway	HUBMet000004;HUBMet000039;HUBMet000099;HUBMet000374;HUBMet000945;HUBMet001170;HUBMet001333;HUBMet001701;HUBMet002277;HUBMet002633;HUBMet003632	11	2	HUBMet001701;HUBMet001333	-0.5768463073852378	0.7027027027027027	-0.8718582838021178	1.0725509386956136	1.0
Selenoamino Acid Metabolism	Pathway	HUBMet000003;HUBMet000039;HUBMet000377;HUBMet000378;HUBMet001025;HUBMet001336;HUBMet001706;HUBMet001818;HUBMet002277;HUBMet002633;HUBMet002835	11	2	HUBMet000378;HUBMet001336	0.6308799141751897	0.5767634854771784	0.9588616055860149	1.0824089703400048	1.0
Gluconeogenesis	Pathway	HUBMet000021;HUBMet000033;HUBMet000039;HUBMet000058;HUBMet000070;HUBMet000122;HUBMet000133;HUBMet000792;HUBMet001025;HUBMet001250;HUBMet001283;HUBMet001365;HUBMet001445;HUBMet001624;HUBMet001645;HUBMet001683;HUBMet001765;HUBMet001818;HUBMet001848;HUBMet002186;HUBMet002278;HUBMet002595;HUBMet002596;HUBMet002633;HUBMet002658;HUBMet002660;HUBMet002934;HUBMet002935;HUBMet003488	29	3	HUBMet000033;HUBMet000070;HUBMet001765	0.5778032396573967	0.5638297872340425	0.9705811172762017	1.08709472345836	1.0
Lysine Metabolism	Pathway	HUBMet000092;HUBMet000097;HUBMet000122;HUBMet000214;HUBMet000256;HUBMet000483;HUBMet000484;HUBMet000602;HUBMet000733;HUBMet000746;HUBMet000749;HUBMet000871;HUBMet000873;HUBMet000912;HUBMet000913;HUBMet000914;HUBMet001122;HUBMet001304;HUBMet001342;HUBMet001628;HUBMet001695;HUBMet001700;HUBMet001703;HUBMet001705;HUBMet001791;HUBMet001811;HUBMet001815;HUBMet001818;HUBMet002840;HUBMet002891;HUBMet002896;HUBMet002937;HUBMet002938;HUBMet002945;HUBMet002947;HUBMet003055;HUBMet003352	37	4	HUBMet001700;HUBMet000097;HUBMet001815;HUBMet001304	-0.43400000000000033	0.6635160680529301	-0.8354304559859915	1.093030645837835	1.0
Phospholipid Metabolism	Pathway	HUBMet000015;HUBMet000134;HUBMet000160;HUBMet000161;HUBMet000162;HUBMet000163;HUBMet000164;HUBMet000165;HUBMet000166;HUBMet000167;HUBMet000168;HUBMet000169;HUBMet000171;HUBMet000172;HUBMet000177;HUBMet000178;HUBMet000180;HUBMet000182;HUBMet000184;HUBMet000185;HUBMet000187;HUBMet000188;HUBMet000191;HUBMet000193;HUBMet000194;HUBMet000195;HUBMet000196;HUBMet000221;HUBMet000223;HUBMet000255;HUBMet000261;HUBMet000270;HUBMet000271;HUBMet000272;HUBMet000273;HUBMet000275;HUBMet000281;HUBMet000285;HUBMet000286;HUBMet000287;HUBMet000288;HUBMet000292;HUBMet000293;HUBMet000294;HUBMet000296;HUBMet000297;HUBMet000301;HUBMet000305;HUBMet000331;HUBMet000355;HUBMet000359;HUBMet000360;HUBMet000415;HUBMet000465;HUBMet000474;HUBMet000489;HUBMet000507;HUBMet000508;HUBMet000509;HUBMet000510;HUBMet000511;HUBMet000519;HUBMet000524;HUBMet000537;HUBMet000538;HUBMet000540;HUBMet000541;HUBMet000542;HUBMet000583;HUBMet000596;HUBMet000611;HUBMet000623;HUBMet000624;HUBMet000626;HUBMet000627;HUBMet000628;HUBMet000629;HUBMet000630;HUBMet000631;HUBMet000632;HUBMet000633;HUBMet000635;HUBMet000636;HUBMet000637;HUBMet000638;HUBMet000639;HUBMet000640;HUBMet000642;HUBMet000647;HUBMet000651;HUBMet000657;HUBMet000658;HUBMet000663;HUBMet000670;HUBMet000672;HUBMet000707;HUBMet000708;HUBMet000721;HUBMet000725;HUBMet000727;HUBMet000783;HUBMet000784;HUBMet000785;HUBMet000791;HUBMet000855;HUBMet000871;HUBMet000886;HUBMet000887;HUBMet000895;HUBMet000909;HUBMet000920;HUBMet000924;HUBMet000925;HUBMet000928;HUBMet000929;HUBMet000930;HUBMet000931;HUBMet000932;HUBMet000970;HUBMet000982;HUBMet000989;HUBMet000992;HUBMet001008;HUBMet001077;HUBMet001136;HUBMet001137;HUBMet001138;HUBMet001140;HUBMet001141;HUBMet001142;HUBMet001147;HUBMet001150;HUBMet001151;HUBMet001152;HUBMet001153;HUBMet001192;HUBMet001195;HUBMet001198;HUBMet001200;HUBMet001209;HUBMet001210;HUBMet001212;HUBMet001219;HUBMet001221;HUBMet001223;HUBMet001235;HUBMet001248;HUBMet001367;HUBMet001368;HUBMet001369;HUBMet001471;HUBMet001736;HUBMet001737;HUBMet001745;HUBMet001746;HUBMet001747;HUBMet001749;HUBMet001750;HUBMet001751;HUBMet001752;HUBMet001759;HUBMet001818;HUBMet001906;HUBMet001907;HUBMet001908;HUBMet001909;HUBMet001910;HUBMet001911;HUBMet001912;HUBMet001913;HUBMet001963;HUBMet001964;HUBMet001965;HUBMet001966;HUBMet001968;HUBMet001969;HUBMet001973;HUBMet001975;HUBMet001976;HUBMet001977;HUBMet001979;HUBMet001980;HUBMet001982;HUBMet001983;HUBMet001984;HUBMet001985;HUBMet001986;HUBMet001987;HUBMet001988;HUBMet001989;HUBMet001991;HUBMet001993;HUBMet001994;HUBMet002037;HUBMet002038;HUBMet002039;HUBMet002040;HUBMet002041;HUBMet002043;HUBMet002044;HUBMet002045;HUBMet002047;HUBMet002048;HUBMet002049;HUBMet002054;HUBMet002055;HUBMet002057;HUBMet002065;HUBMet002070;HUBMet002079;HUBMet002129;HUBMet002130;HUBMet002131;HUBMet002132;HUBMet002133;HUBMet002134;HUBMet002136;HUBMet002137;HUBMet002145;HUBMet002146;HUBMet002150;HUBMet002174;HUBMet002183;HUBMet002213;HUBMet002215;HUBMet002216;HUBMet002217;HUBMet002219;HUBMet002221;HUBMet002224;HUBMet002226;HUBMet002227;HUBMet002231;HUBMet002398;HUBMet002399;HUBMet002629;HUBMet002658;HUBMet002668;HUBMet002682;HUBMet002736;HUBMet002738;HUBMet002740;HUBMet002741;HUBMet002743;HUBMet002744;HUBMet002745;HUBMet002753;HUBMet002764;HUBMet002783;HUBMet002784;HUBMet002785;HUBMet002786;HUBMet002787;HUBMet002788;HUBMet002789;HUBMet002790;HUBMet002794;HUBMet002952;HUBMet003009;HUBMet003010;HUBMet003059;HUBMet003060;HUBMet003061;HUBMet003062;HUBMet003076;HUBMet003089;HUBMet003091;HUBMet003092;HUBMet003098;HUBMet003103;HUBMet003114;HUBMet003116;HUBMet003117;HUBMet003125;HUBMet003130;HUBMet003136;HUBMet003153;HUBMet003169;HUBMet003177;HUBMet003178;HUBMet003195;HUBMet003197;HUBMet003220;HUBMet003223;HUBMet003226;HUBMet003230;HUBMet003232;HUBMet003254;HUBMet003261;HUBMet003309;HUBMet003344;HUBMet003406;HUBMet003420;HUBMet003421;HUBMet003427;HUBMet003428;HUBMet003429;HUBMet003430;HUBMet003448;HUBMet003452;HUBMet003453	301	66	HUBMet002794;HUBMet002079;HUBMet001153;HUBMet002226;HUBMet002216;HUBMet001747;HUBMet001911;HUBMet000015;HUBMet002137;HUBMet002055;HUBMet000177;HUBMet002070;HUBMet002057;HUBMet002054;HUBMet002174;HUBMet002787;HUBMet002136;HUBMet001910;HUBMet002399;HUBMet003117;HUBMet001150;HUBMet002231;HUBMet001984;HUBMet002740;HUBMet000281;HUBMet000167;HUBMet003420;HUBMet001137;HUBMet000629;HUBMet002227;HUBMet002786;HUBMet001913;HUBMet002134;HUBMet001987;HUBMet002043;HUBMet001909;HUBMet002224;HUBMet002788;HUBMet000524;HUBMet001912;HUBMet002744;HUBMet001140;HUBMet002221;HUBMet002132;HUBMet002045;HUBMet001745;HUBMet002682;HUBMet002130;HUBMet002146;HUBMet002133;HUBMet001141;HUBMet001138;HUBMet000293;HUBMet002150;HUBMet001152;HUBMet000909;HUBMet000992;HUBMet002783;HUBMet002145;HUBMet000162;HUBMet002041;HUBMet000931;HUBMet002131;HUBMet000596;HUBMet001908;HUBMet000415	0.24309711942840087	0.4722222222222222	0.980911789995568	1.1008032371668737	1.0
beta-Alanine Metabolism	Pathway	HUBMet000036;HUBMet000043;HUBMet000122;HUBMet000222;HUBMet000407;HUBMet000837;HUBMet000871;HUBMet001040;HUBMet001182;HUBMet001691;HUBMet001695;HUBMet001697;HUBMet001818;HUBMet002631;HUBMet002937;HUBMet002942;HUBMet002945;HUBMet002947;HUBMet003055	19	3	HUBMet001691;HUBMet001182;HUBMet000407	-0.32972923829840417	0.9584905660377359	-0.5707930819087338	1.1050805231782186	1.0
Ammonia Recycling	Pathway	HUBMet000001;HUBMet000012;HUBMet000039;HUBMet000122;HUBMet000871;HUBMet001025;HUBMet001336;HUBMet001365;HUBMet001691;HUBMet001695;HUBMet001696;HUBMet001697;HUBMet001706;HUBMet001818;HUBMet002277;HUBMet002278;HUBMet002576;HUBMet002633	18	3	HUBMet002576;HUBMet001336;HUBMet001691	0.5980770713800772	0.5148936170212766	1.004636651918992	1.1066624284806104	1.0
TCA Cycle	Pathway	HUBMet000039;HUBMet000122;HUBMet000328;HUBMet000366;HUBMet000547;HUBMet000585;HUBMet000737;HUBMet000858;HUBMet000871;HUBMet001025;HUBMet001171;HUBMet001321;HUBMet001322;HUBMet001365;HUBMet001435;HUBMet001447;HUBMet001645;HUBMet001765;HUBMet001818;HUBMet001848;HUBMet002278;HUBMet002608;HUBMet002609;HUBMet002633;HUBMet002938;HUBMet002944;HUBMet002945;HUBMet002947;HUBMet002951;HUBMet002993;HUBMet003055;HUBMet003488;HUBMet003929	33	2	HUBMet001765;HUBMet001171	0.6706586826347283	0.4896265560165975	1.0193205502065843	1.106992439378803	1.0
