"metID"	"fc"
"HMDB0007203"	1.06229661740543
"HMDB0004370"	-0.262082994303549
"HMDB0009675"	1.91611286892455
"HMDB0012366"	0.558567679484643
"HMDB0013056"	4.02959174732389
"HUBMet001152"	-4.4923758267611
"HUBMet002682"	-3.86779556913573
"HUBMet002787"	0.0299998087411611
"HMDB0028732"	-1.79428557628737
"HMDB0001054"	-0.467380585978411
"HMDB0001319"	7.34826972482858
"HUBMet002788"	0.0635903381114675
"HUBMet002554"	2.03742716604197
"HMDB0014325"	-3.98544386086682
"HMDB0015160"	3.1337141803943
"HMDB0012457"	-2.01811537751278
"HMDB0014732"	-4.02750765829523
"HMDB0007625"	-5.73266910220691
"HMDB0028800"	1.47123988488964
"HUBMet002063"	-2.64470327761845
"HMDB0015279"	-3.60824267813815
"HUBMet000230"	5.91197123109726
"HMDB0012549"	-2.4548355463958
"HUBMet000332"	2.29647558660859
"HMDB0014378"	-2.96476534130166
"HUBMet002713"	1.34389545742656
"HUBMet001078"	-4.22823872762423
"HUBMet002682"	3.97316949617905
"HMDB0009752"	0.377428400352587
"HMDB0013585"	-2.16038921906844
"HMDB0013704"	3.0594092897687
"HUBMet002227"	1.70914451742677
"HUBMet000149"	2.73644568780187
"HUBMet001908"	0.332207799944096
"HMDB0008272"	0.832457943839197
"HMDB0000828"	1.90287303897859
"HMDB0008441"	-1.4960904397926
"HUBMet001304"	0.200650712165879
"HUBMet002221"	3.51749202063676
"HUBMet003609"	-0.521379305942021
"HUBMet001767"	-0.51294198072138
"HMDB0000545"	-0.889036885585837
"HMDB0011885"	-2.31975361900252
"HMDB0001354"	4.83617670043446
"HMDB0006242"	-5.68809556271152
"HMDB0008766"	-0.701447929202297
"HMDB0007298"	-0.699290851621374
"HMDB0012935"	0.151289951938099
"HUBMet001153"	-0.207813602468256
"HMDB0010321"	-1.03130660159829
"HUBMet002682"	-0.626949762598715
"HMDB0008645"	1.77183040553856
"HUBMet002282"	4.33239924796112
"HMDB0013031"	0.505643834607841
"HUBMet000532"	2.15118033501515
"HMDB0000608"	7.72562393034853
"HMDB0015169"	-1.33249703272307
"HUBMet002682"	-3.88058647557216
"HMDB0005470"	1.65047043767794
"HUBMet001230"	0.545161479401983
"HMDB0007512"	-2.14908986085712
"HUBMet001335"	-2.43287469619345
"HMDB0015260"	3.24831922058551
"HMDB0015331"	2.927180507136
"HMDB0000797"	6.17497129786521
"HUBMet003802"	-0.0732902686151147
"HMDB0015657"	-4.04473902134125
"HMDB0008359"	-1.59202176103354
"HMDB0004841"	-0.102101982104373
"HMDB0012075"	2.8431520444267
"HMDB0001543"	-1.76338705001452
"HMDB0004932"	-2.40437308134065
"HMDB0028712"	-1.19489888545654
"HMDB0011301"	-3.81103193666884
"HUBMet003355"	3.37612320497168
"HUBMet001700"	-3.84271290564444
"HUBMet001153"	0.857559917886345
"HMDB0013960"	-4.80717826163252
"HMDB0014392"	0.876321845718787
"HMDB0015557"	1.42333506417731
"HUBMet002137"	1.89268561869359
"HMDB0007646"	-2.86073382799109
"HMDB0013742"	-4.22466812779928
"HMDB0000649"	-1.89329415829308
"HUBMet000693"	-3.68258645590756
"HMDB0015495"	-2.03130500204545
"HMDB0007037"	3.10240550260255
"HMDB0008801"	-1.62852685422882
"HMDB0014715"	-1.52257797989076
"HMDB0010307"	-4.69764355690109
"HUBMet000644"	-1.48352121926522
"HMDB0015051"	0.998344672327103
"HMDB0009572"	-1.06500328324731
"HUBMet000438"	2.11626280197803
"HMDB0007711"	-3.82369283335867
"HMDB0006078"	1.21316215289761
"HMDB0007274"	-4.08227608963235
"HUBMet001312"	2.82794595258349
"HUBMet002614"	2.23086503949465
"HMDB0001381"	-3.20291897193524
"HMDB0011586"	-0.367539625536906
"HUBMet002575"	1.23298901372981
"HMDB0010261"	2.67872669651066
"HMDB0001532"	2.15178200020677
"HMDB0004810"	2.72643997862417
"HMDB0007635"	3.06787120952552
"HMDB0014537"	0.255339903067657
"HMDB0012082"	-2.75234067100592
"HMDB0007089"	-0.949006695610363
"HUBMet002526"	4.30209467583408
"HMDB0007381"	0.47163002005215
"HUBMet002136"	-1.36954001727819
"HMDB0001440"	0.133765714542787
"HMDB0012114"	5.70000977876824
"HMDB0011622"	-0.79682855633345
"HMDB0011428"	-0.582032751278443
"HUBMet003337"	-0.520340408558939
"HUBMet002868"	-4.49319112851839
"HMDB0014476"	-4.84934321111867
"HMDB0000417"	1.86176878370277
"HMDB0009391"	-0.99788865093978
"HMDB0000859"	1.15816453212502
"HMDB0009545"	0.00351684293321904
"HMDB0012067"	4.45334722636661
"HMDB0015425"	0.585987931484734
"HUBMet001267"	-3.32910589362217
"HUBMet000415"	-1.8117545868678
"HMDB0011530"	-3.58140587282629
"HUBMet001912"	-1.50830920582451
"HUBMet002399"	-2.80190336321772
"HMDB0008780"	-0.621511114603367
"HMDB0004258"	4.40226524886722
"HMDB0013340"	-0.79241464552742
"HMDB0015309"	-2.68972749590751
"HMDB0010083"	-0.693572642476849
"HMDB0012390"	4.27872466490147
"HMDB0003733"	1.94569968067253
"HMDB0008579"	-0.969257913599271
"HMDB0012497"	-5.0119827069358
"HMDB0001896"	0.389680189642349
"HMDB0007289"	1.4225876675935
"HMDB0015477"	-4.30565176006658
"HUBMet001161"	3.63106522155566
"HUBMet000388"	-1.43674970509444
"HMDB0012839"	3.37854270185248
"HUBMet002786"	-4.38445351927816
"HUBMet001386"	3.6254644214552
"HMDB0014725"	-3.38582011039354
"HMDB0003938"	-1.3350028292777
"HUBMet001454"	-1.03424884775975
"HMDB0013474"	0.704187736648632
"HMDB0008930"	-1.1908382604465
"HMDB0008800"	-3.48714343787466
"HMDB0001373"	-2.21523060312606
"HUBMet003724"	1.57555874023581
"HMDB0001299"	-6.32817850192748
"HMDB0006331"	2.59714396283915
"HMDB0014465"	3.95723152481025
"HMDB0012843"	0.670998202909868
"HMDB0005414"	-0.508199550811882
"HUBMet002055"	-1.81005336982911
"HMDB0012931"	2.65251578117939
"HUBMet000281"	-2.23718602488174
"HMDB0015042"	2.90566825469966
"HMDB0009493"	5.82669626579512
"HUBMet001060"	-3.01786226780796
"HMDB0003422"	4.06290842920321
"HMDB0011961"	-0.448231818821188
"HMDB0006589"	-0.954255319456299
"HMDB0008883"	-0.722844184300344
"HMDB0002689"	-1.66943357198874
"HMDB0008919"	-0.160399154346012
"HMDB0009537"	-3.76088880852437
"HMDB0009734"	3.9669251160111
"HMDB0008555"	0.858141515117718
"HMDB0004877"	1.20705908206659
"HUBMet000098"	2.41616239663078
"HMDB0012396"	0.962603679229311
"HMDB0007204"	-1.25031902048378
"HMDB0009015"	-2.65043606284845
"HUBMet002231"	-0.976931723836389
"HMDB0011882"	-1.68422241935378
"HUBMet000451"	5.44578690676085
"HUBMet001205"	-0.00433313309708017
"HMDB0012971"	2.05945935479809
"HMDB0008029"	0.407182609937226
"HMDB0012242"	0.128959288443757
"HUBMet001140"	6.12227862853505
"HUBMet002130"	2.45179700291496
"HMDB0010008"	6.03577210289412
"HUBMet001464"	-6.68119154728602
"HMDB0004886"	-2.27131162839115
"HUBMet001822"	0.499472220909953
"HUBMet001472"	-3.43106647557175
"HUBMet000992"	1.89572575297947
"HUBMet001358"	-0.55875931318666
"HMDB0015111"	0.529812259151827
"HMDB0015478"	-1.3455582726926
"HMDB0013567"	-1.34184508282411
"HUBMet002457"	2.45960077500396
"HUBMet002136"	-0.74464133680902
"HUBMet002061"	-1.35369134955281
"HMDB0014826"	-3.44985231712243
"HMDB0028684"	-8.65880541879582
"HMDB0006915"	5.03036028413573
"HMDB0013139"	0.958935135239058
"HUBMet001912"	-3.878542094231
"HUBMet002513"	0.272905485654424
"HUBMet000592"	-2.51318238304407
"HUBMet000015"	4.41569386036848
"HMDB0005807"	0.34953785568869
"HUBMet001828"	-5.14980774958685
"HMDB0008952"	-0.0289755296982178
"HMDB0011859"	-1.94326768929972
"HMDB0011395"	4.36352951761256
"HMDB0004244"	0.282497924778777
"HMDB0015064"	1.24345016895264
"HMDB0005419"	0.527510300977038
"HMDB0012868"	-3.36232760463731
"HMDB0004834"	-3.18182810857313
"HMDB0011877"	8.52711303199457
"HMDB0006532"	-6.84396713686562
"HUBMet002132"	-7.07693088246155
"HMDB0001902"	0.574294244715115
"HMDB0011787"	-3.20579609092486
"HMDB0015405"	-0.039343647808329
"HMDB0004085"	-2.60493396519394
"HMDB0015605"	-2.43628081341423
"HMDB0009041"	3.01057566946284
"HMDB0004873"	0.55743436620073
"HMDB0009945"	4.32210106659094
"HUBMet002150"	-8.80698626021976
"HMDB0007602"	-2.58082668202815
"HMDB0013554"	0.806185677610288
"HUBMet001141"	1.73602327490546
"HMDB0007854"	-1.54909120713793
"HMDB0014772"	-1.13088145494004
"HMDB0007045"	-2.36117309765691
"HMDB0014699"	-1.52442457803164
"HUBMet002834"	-2.48540687551032
"HMDB0013518"	4.7226765613731
"HUBMet001909"	-4.40121154659965
"HMDB0028739"	3.47455194893064
"HMDB0008454"	-0.222962475719782
"HMDB0013305"	4.61112090535365
"HUBMet001911"	0.60554251223058
"HUBMet000008"	-0.81236564088409
"HUBMet000016"	1.68934591135419
"HUBMet000022"	1.00134576132196
"HUBMet000032"	0.256659241104448
"HUBMet000033"	0.293595775455147
"HUBMet000063"	0.738748210545209
"HUBMet000065"	1.03459820714313
"HUBMet000070"	1.75869745714358
"HUBMet000079"	-0.330032795536992
"HUBMet000096"	3.07983421181675
"HUBMet000098"	1.24047263155568
"HUBMet000123"	2.38188018577434
"HUBMet000138"	1.25077551385342
"HUBMet000277"	0.708926930258358
"HUBMet000280"	1.18045087471433
"HUBMet000306"	2.10788817449785
"HUBMet000315"	1.03841623266831
"HUBMet000352"	1.38127944278944
"HUBMet000376"	1.41803699636829
"HUBMet000387"	-0.114816321894311
"HUBMet000407"	1.6943157136515
"HUBMet000497"	2.01338405613095
"HUBMet000894"	1.1605084855058
"HUBMet000896"	1.68680522453144
"HUBMet001001"	-1.33417810040807
"HUBMet001127"	0.39791121710657
"HUBMet001171"	1.96751748993543
"HUBMet001260"	0.809372295888733
"HUBMet001268"	2.65141331796199
"HUBMet001279"	2.60343429980224
"HUBMet001296"	0.948894346533187
"HUBMet001336"	2.11097005794482
"HUBMet001359"	1.13723852773199
"HUBMet001545"	-0.673399886235953
"HUBMet001629"	0.458527202218347
"HUBMet001666"	1.02450849765628
"HUBMet001684"	1.12898690698684
"HUBMet001689"	1.34576368602981
"HUBMet001691"	0.260163581968443
"HUBMet001692"	0.632417315723864
"HUBMet001698"	-0.641205842753634
"HUBMet001699"	-0.659050780522653
"HUBMet001700"	0.985531459731501
"HUBMet001702"	0.602108068932764
"HUBMet001704"	1.43889179734125
"HUBMet001707"	0.757363115573266
"HUBMet001708"	1.53615081448034
"HUBMet001709"	0.730804201060153
"HUBMet001710"	0.812834896367214
"HUBMet001765"	1.1208084781444
"HUBMet001815"	0.431353554285479
"HUBMet001830"	-0.302555358580529
"HUBMet002569"	0.735420083477902
"HUBMet000097"	-0.666891174676322
"HUBMet001095"	-0.835366270494909
"HUBMet001179"	-1.22676651163205
"HUBMet001662"	-2.0230701912581
"HUBMet001701"	-0.568619981266654
"HUBMet001773"	-0.362906842177613
"HUBMet002279"	-1.22490368900311
"HUBMet003165"	-1.48796772055004
"HUBMet003657"	-1.21269917734255
"HUBMet003685"	0.130450505258277
"HUBMet003699"	-2.28071803338147
